date,value
2024-03-15T00:00:00+00:00,9981.562771512085
2024-03-18T00:00:00+00:00,9981.562771512085
2024-03-19T00:00:00+00:00,9981.562771512085
2024-03-20T00:00:00+00:00,9981.562771512085
2024-03-21T00:00:00+00:00,9980.560855663536
2024-03-22T00:00:00+00:00,9981.5940596189
2024-03-25T00:00:00+00:00,9974.812874409883
2024-03-26T00:00:00+00:00,9974.534865293459
2024-03-27T00:00:00+00:00,9974.534865293459
2024-03-28T00:00:00+00:00,9974.534865293459
2024-03-29T00:00:00+00:00,9974.534865293459
2024-04-01T00:00:00+00:00,9974.534865293459
2024-04-02T00:00:00+00:00,9974.534865293459
2024-04-03T00:00:00+00:00,9974.534865293459
2024-04-04T00:00:00+00:00,9974.534865293459
2024-04-05T00:00:00+00:00,9974.534865293459
2024-04-08T00:00:00+00:00,9974.534865293459
2024-04-09T00:00:00+00:00,9974.534865293459
2024-04-10T00:00:00+00:00,9974.534865293459
2024-04-11T00:00:00+00:00,9969.593631977648
2024-04-12T00:00:00+00:00,9969.314014693064
2024-04-15T00:00:00+00:00,9969.314014693064
2024-04-16T00:00:00+00:00,9969.314014693064
2024-04-17T00:00:00+00:00,9969.314014693064
2024-04-18T00:00:00+00:00,9969.314014693064
2024-04-19T00:00:00+00:00,9969.314014693064
2024-04-22T00:00:00+00:00,9969.314014693064
2024-04-23T00:00:00+00:00,9969.314014693064
2024-04-24T00:00:00+00:00,9969.314014693064
2024-04-25T00:00:00+00:00,9969.314014693064
2024-04-26T00:00:00+00:00,9969.314014693064
2024-04-29T00:00:00+00:00,9969.314014693064
2024-04-30T00:00:00+00:00,9969.314014693064
2024-05-01T00:00:00+00:00,9969.314014693064
2024-05-02T00:00:00+00:00,9964.280815860226
2024-05-03T00:00:00+00:00,9964.001439484187
2024-05-06T00:00:00+00:00,9964.001439484187
2024-05-07T00:00:00+00:00,9964.001439484187
2024-05-08T00:00:00+00:00,9964.001439484187
2024-05-09T00:00:00+00:00,9964.001439484187
2024-05-10T00:00:00+00:00,9964.001439484187
2024-05-13T00:00:00+00:00,9964.001439484187
2024-05-14T00:00:00+00:00,9964.001439484187
2024-05-15T00:00:00+00:00,9964.001439484187
2024-05-16T00:00:00+00:00,9964.001439484187
2024-05-17T00:00:00+00:00,9964.001439484187
2024-05-20T00:00:00+00:00,9964.001439484187
2024-05-21T00:00:00+00:00,9964.001439484187
2024-05-22T00:00:00+00:00,9964.001439484187
2024-05-23T00:00:00+00:00,9964.001439484187
2024-05-24T00:00:00+00:00,9964.001439484187
2024-05-27T00:00:00+00:00,9964.001439484187
2024-05-28T00:00:00+00:00,9964.001439484187
2024-05-29T00:00:00+00:00,9964.001439484187
2024-05-30T00:00:00+00:00,9960.777792618273
2024-05-31T00:00:00+00:00,9960.496758250072
2024-06-03T00:00:00+00:00,9960.496758250072
2024-06-04T00:00:00+00:00,9960.496758250072
2024-06-05T00:00:00+00:00,9959.064757452747
2024-06-06T00:00:00+00:00,9953.641501512542
2024-06-07T00:00:00+00:00,9953.36419873751
2024-06-10T00:00:00+00:00,9953.36419873751
2024-06-11T00:00:00+00:00,9953.36419873751
2024-06-12T00:00:00+00:00,9953.36419873751
2024-06-13T00:00:00+00:00,9953.36419873751
2024-06-14T00:00:00+00:00,9953.36419873751
2024-06-17T00:00:00+00:00,9953.36419873751
2024-06-18T00:00:00+00:00,9953.36419873751
2024-06-19T00:00:00+00:00,9953.36419873751
2024-06-20T00:00:00+00:00,9953.5687488985
2024-06-21T00:00:00+00:00,9952.611823633755
2024-06-24T00:00:00+00:00,9952.209952843608
2024-06-25T00:00:00+00:00,9953.955264423179
2024-06-26T00:00:00+00:00,9949.073083358702
2024-06-27T00:00:00+00:00,9948.793419923539
2024-06-28T00:00:00+00:00,9948.793419923539
2024-07-01T00:00:00+00:00,9948.793419923539
2024-07-02T00:00:00+00:00,9948.01645870171
2024-07-03T00:00:00+00:00,9952.776957273565
2024-07-04T00:00:00+00:00,9949.61777333443
2024-07-05T00:00:00+00:00,9951.294315788304
2024-07-08T00:00:00+00:00,9952.210300800496
2024-07-09T00:00:00+00:00,9949.72485598763
2024-07-10T00:00:00+00:00,9950.230449658158
2024-07-11T00:00:00+00:00,9953.71034982192
2024-07-12T00:00:00+00:00,9952.77694211223
2024-07-15T00:00:00+00:00,9947.948308277753
2024-07-16T00:00:00+00:00,9947.665329236323
2024-07-17T00:00:00+00:00,9947.665329236323
2024-07-18T00:00:00+00:00,9947.665329236323
2024-07-19T00:00:00+00:00,9947.665329236323
2024-07-22T00:00:00+00:00,9947.665329236323
2024-07-23T00:00:00+00:00,9947.665329236323
2024-07-24T00:00:00+00:00,9947.665329236323
2024-07-25T00:00:00+00:00,9947.665329236323
2024-07-26T00:00:00+00:00,9947.665329236323
2024-07-29T00:00:00+00:00,9947.665329236323
2024-07-30T00:00:00+00:00,9947.665329236323
2024-07-31T00:00:00+00:00,9947.665329236323
2024-08-01T00:00:00+00:00,9947.665329236323
2024-08-02T00:00:00+00:00,9947.665329236323
2024-08-05T00:00:00+00:00,9947.665329236323
2024-08-06T00:00:00+00:00,9947.665329236323
2024-08-07T00:00:00+00:00,9947.665329236323
2024-08-08T00:00:00+00:00,9947.665329236323
2024-08-09T00:00:00+00:00,9946.908960744862
2024-08-12T00:00:00+00:00,9949.230193968238
2024-08-13T00:00:00+00:00,9951.019503844513
2024-08-14T00:00:00+00:00,9954.636373357533
2024-08-15T00:00:00+00:00,9953.124503410567
2024-08-16T00:00:00+00:00,9951.867820143529
2024-08-19T00:00:00+00:00,9950.491329585566
2024-08-20T00:00:00+00:00,9952.766895178105
2024-08-21T00:00:00+00:00,9957.128194787885
2024-08-22T00:00:00+00:00,9955.785705151044
2024-08-23T00:00:00+00:00,9954.548367997992
2024-08-26T00:00:00+00:00,9955.462747173788
2024-08-27T00:00:00+00:00,9954.747012579548
2024-08-28T00:00:00+00:00,9957.5295102436
2024-08-29T00:00:00+00:00,9950.990921226592
2024-08-30T00:00:00+00:00,9948.627090265922
2024-09-02T00:00:00+00:00,9948.342336534544
2024-09-03T00:00:00+00:00,9948.342336534544
2024-09-04T00:00:00+00:00,9948.342336534544
2024-09-05T00:00:00+00:00,9948.342336534544
2024-09-06T00:00:00+00:00,9948.342336534544
2024-09-09T00:00:00+00:00,9948.342336534544
2024-09-10T00:00:00+00:00,9948.342336534544
2024-09-11T00:00:00+00:00,9948.342336534544
2024-09-12T00:00:00+00:00,9948.342336534544
2024-09-13T00:00:00+00:00,9948.342336534544
2024-09-16T00:00:00+00:00,9948.342336534544
2024-09-17T00:00:00+00:00,9948.342336534544
2024-09-18T00:00:00+00:00,9948.342336534544
2024-09-19T00:00:00+00:00,9948.342336534544
2024-09-20T00:00:00+00:00,9948.342336534544
2024-09-23T00:00:00+00:00,9948.342336534544
2024-09-24T00:00:00+00:00,9948.342336534544
2024-09-25T00:00:00+00:00,9948.342336534544
2024-09-26T00:00:00+00:00,9948.342336534544
2024-09-27T00:00:00+00:00,9948.342336534544
2024-09-30T00:00:00+00:00,9948.342336534544
2024-10-01T00:00:00+00:00,9948.342336534544
2024-10-02T00:00:00+00:00,9948.342336534544
2024-10-03T00:00:00+00:00,9948.342336534544
2024-10-04T00:00:00+00:00,9948.342336534544
2024-10-07T00:00:00+00:00,9948.342336534544
2024-10-08T00:00:00+00:00,9948.342336534544
2024-10-09T00:00:00+00:00,9948.342336534544
2024-10-10T00:00:00+00:00,9948.342336534544
2024-10-11T00:00:00+00:00,9948.342336534544
2024-10-14T00:00:00+00:00,9948.342336534544
2024-10-15T00:00:00+00:00,9948.342336534544
2024-10-16T00:00:00+00:00,9948.342336534544
2024-10-17T00:00:00+00:00,9948.342336534544
2024-10-18T00:00:00+00:00,9948.342336534544
2024-10-21T00:00:00+00:00,9948.342336534544
2024-10-22T00:00:00+00:00,9948.342336534544
2024-10-23T00:00:00+00:00,9948.342336534544
2024-10-24T00:00:00+00:00,9948.342336534544
2024-10-25T00:00:00+00:00,9948.342336534544
2024-10-28T00:00:00+00:00,9948.342336534544
2024-10-29T00:00:00+00:00,9948.342336534544
2024-10-30T00:00:00+00:00,9950.356158689146
2024-10-31T00:00:00+00:00,9945.763456212666
2024-11-01T00:00:00+00:00,9945.482223808638
2024-11-04T00:00:00+00:00,9945.482223808638
2024-11-05T00:00:00+00:00,9945.482223808638
2024-11-06T00:00:00+00:00,9942.320572752309
2024-11-07T00:00:00+00:00,9942.040004713746
2024-11-08T00:00:00+00:00,9942.040004713746
2024-11-11T00:00:00+00:00,9942.040004713746
2024-11-12T00:00:00+00:00,9942.040004713746
2024-11-13T00:00:00+00:00,9943.223359158566
2024-11-14T00:00:00+00:00,9942.166620088383
2024-11-15T00:00:00+00:00,9939.643573396324
2024-11-18T00:00:00+00:00,9939.362338339364
2024-11-19T00:00:00+00:00,9939.362338339364
2024-11-20T00:00:00+00:00,9939.362338339364
2024-11-21T00:00:00+00:00,9939.362338339364
2024-11-22T00:00:00+00:00,9944.181352351101
2024-11-25T00:00:00+00:00,9947.476102205692
2024-11-26T00:00:00+00:00,9944.802596711557
2024-11-27T00:00:00+00:00,9947.28415664936
2024-11-28T00:00:00+00:00,9949.154495199695
2024-11-29T00:00:00+00:00,9950.455567437586
2024-12-02T00:00:00+00:00,9954.160788458099
2024-12-03T00:00:00+00:00,9956.06247579829
2024-12-04T00:00:00+00:00,9958.292648911265
2024-12-05T00:00:00+00:00,9960.225345688028
2024-12-06T00:00:00+00:00,9961.264546184302
2024-12-09T00:00:00+00:00,9955.864675175415
2024-12-10T00:00:00+00:00,9956.115691372266
2024-12-11T00:00:00+00:00,9954.450036326893
2024-12-12T00:00:00+00:00,9950.652238228147
2024-12-13T00:00:00+00:00,9955.652923721502
2024-12-16T00:00:00+00:00,9960.882319355174
2024-12-17T00:00:00+00:00,9965.057271812833
2024-12-18T00:00:00+00:00,9965.847527376158
2024-12-19T00:00:00+00:00,9970.06341571989
2024-12-20T00:00:00+00:00,9970.10129586715
2024-12-23T00:00:00+00:00,9970.739322385702
2024-12-24T00:00:00+00:00,9967.31438968223
2024-12-25T00:00:00+00:00,9968.553503940411
2024-12-26T00:00:00+00:00,9968.74241570791
2024-12-27T00:00:00+00:00,9964.69239512555
2024-12-30T00:00:00+00:00,9964.534295321946
2024-12-31T00:00:00+00:00,9964.288246686912
